[offtarget] Loaded 52 unique guides, max_mismatches=3
[offtarget]   chr1_KI270710v1_random — 0.0 Mb, 1 hits in 0.00s
[offtarget]   chr1_KI270711v1_random — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chr1_KI270712v1_random — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr1_KI270713v1_random — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr1_KI270714v1_random — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr2 — 231.0 Mb, 2356 hits in 2.90s
[offtarget]   chr20 — 61.5 Mb, 482 hits in 1.45s
[offtarget]   chr21 — 44.5 Mb, 355 hits in 1.10s
[offtarget]   chr22 — 48.5 Mb, 220 hits in 0.75s
[offtarget]   chr22_KI270731v1_random — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr22_KI270732v1_random — 0.0 Mb, 1 hits in 0.00s
[offtarget]   chr22_KI270733v1_random — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr22_KI270734v1_random — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr22_KI270735v1_random — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chr22_KI270736v1_random — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr22_KI270737v1_random — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr22_KI270738v1_random — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr22_KI270739v1_random — 0.1 Mb, 1 hits in 0.00s
[offtarget]   chr2_KI270715v1_random — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr2_KI270716v1_random — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr3 — 189.1 Mb, 1989 hits in 1.93s
[offtarget]   chr3_GL000221v1_random — 0.1 Mb, 4 hits in 0.03s
[offtarget]   chr4 — 181.4 Mb, 2132 hits in 3.07s
[offtarget]   chr4_GL000008v2_random — 0.2 Mb, 2 hits in 0.03s
[offtarget]   chr5 — 173.1 Mb, 1870 hits in 1.77s
[offtarget]   chr5_GL000208v1_random — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr6 — 162.9 Mb, 1810 hits in 2.26s
[offtarget]   chr7 — 152.0 Mb, 1542 hits in 2.90s
[offtarget]   chr8 — 138.4 Mb, 1430 hits in 2.57s
[offtarget]   chr9 — 132.0 Mb, 1119 hits in 1.96s
[offtarget]   chr9_KI270717v1_random — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chr9_KI270718v1_random — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr9_KI270719v1_random — 0.2 Mb, 2 hits in 0.05s
[offtarget]   chr9_KI270720v1_random — 0.0 Mb, 0 hits in 0.08s
[offtarget]   chr1_KI270762v1_alt — 0.3 Mb, 0 hits in 0.08s
[offtarget]   chr1_KI270766v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr1_KI270760v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr1_KI270765v1_alt — 0.2 Mb, 1 hits in 0.05s
[offtarget]   chr1_GL383518v1_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr1_GL383519v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr1_GL383520v2_alt — 0.3 Mb, 3 hits in 0.03s
[offtarget]   chr1_KI270764v1_alt — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr1_KI270763v1_alt — 0.9 Mb, 8 hits in 0.11s
[offtarget]   chr1_KI270759v1_alt — 0.4 Mb, 2 hits in 0.07s
[offtarget]   chr1_KI270761v1_alt — 0.2 Mb, 3 hits in 0.03s
[offtarget]   chr2_KI270770v1_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr2_KI270773v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr2_KI270774v1_alt — 0.2 Mb, 2 hits in 0.02s
[offtarget]   chr2_KI270769v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr2_GL383521v1_alt — 0.1 Mb, 0 hits in 0.05s
[offtarget]   chr2_KI270772v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr2_KI270775v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr2_KI270771v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr2_KI270768v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr2_GL582966v2_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr2_GL383522v1_alt — 0.1 Mb, 3 hits in 0.02s
[offtarget]   chr2_KI270776v1_alt — 0.2 Mb, 1 hits in 0.05s
[offtarget]   chr2_KI270767v1_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr3_JH636055v2_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr3_KI270783v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr3_KI270780v1_alt — 0.2 Mb, 5 hits in 0.03s
[offtarget]   chr3_GL383526v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr3_KI270777v1_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr3_KI270778v1_alt — 0.2 Mb, 2 hits in 0.03s
[offtarget]   chr3_KI270781v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr3_KI270779v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr3_KI270782v1_alt — 0.2 Mb, 2 hits in 0.03s
[offtarget]   chr3_KI270784v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr4_KI270790v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr4_GL383528v1_alt — 0.4 Mb, 3 hits in 0.04s
[offtarget]   chr4_KI270787v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr4_GL000257v2_alt — 0.6 Mb, 5 hits in 0.07s
[offtarget]   chr4_KI270788v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr4_GL383527v1_alt — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr4_KI270785v1_alt — 0.1 Mb, 0 hits in 0.03s
[offtarget]   chr4_KI270789v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr4_KI270786v1_alt — 0.2 Mb, 2 hits in 0.04s
[offtarget]   chr5_KI270793v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr5_KI270792v1_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr5_KI270791v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr5_GL383532v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr5_GL949742v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr5_KI270794v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr5_GL339449v2_alt — 1.5 Mb, 13 hits in 0.18s
[offtarget]   chr5_GL383530v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr5_KI270796v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr5_GL383531v1_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr5_KI270795v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr6_GL000250v2_alt — 4.5 Mb, 19 hits in 0.17s
[offtarget]   chr6_KI270800v1_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr6_KI270799v1_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr6_GL383533v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr6_KI270801v1_alt — 0.8 Mb, 11 hits in 0.08s
[offtarget]   chr6_KI270802v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr6_KB021644v2_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr6_KI270797v1_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr6_KI270798v1_alt — 0.3 Mb, 3 hits in 0.02s
[offtarget]   chr7_KI270804v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr7_KI270809v1_alt — 0.2 Mb, 3 hits in 0.03s
[offtarget]   chr7_KI270806v1_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr7_GL383534v2_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr7_KI270803v1_alt — 1.1 Mb, 8 hits in 0.11s
[offtarget]   chr7_KI270808v1_alt — 0.3 Mb, 6 hits in 0.04s
[offtarget]   chr7_KI270807v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr7_KI270805v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr8_KI270818v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr8_KI270812v1_alt — 0.3 Mb, 1 hits in 0.03s
[offtarget]   chr8_KI270811v1_alt — 0.3 Mb, 4 hits in 0.04s
[offtarget]   chr8_KI270821v1_alt — 0.9 Mb, 6 hits in 0.12s
[offtarget]   chr8_KI270813v1_alt — 0.3 Mb, 1 hits in 0.03s
[offtarget]   chr8_KI270822v1_alt — 0.6 Mb, 7 hits in 0.06s
[offtarget]   chr8_KI270814v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr8_KI270810v1_alt — 0.4 Mb, 5 hits in 0.04s
[offtarget]   chr8_KI270819v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr8_KI270820v1_alt — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr8_KI270817v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr8_KI270816v1_alt — 0.3 Mb, 1 hits in 0.02s
[offtarget]   chr8_KI270815v1_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr9_GL383539v1_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr9_GL383540v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr9_GL383541v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr9_GL383542v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr9_KI270823v1_alt — 0.4 Mb, 6 hits in 0.06s
[offtarget]   chr10_GL383545v1_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr10_KI270824v1_alt — 0.2 Mb, 7 hits in 0.03s
[offtarget]   chr10_GL383546v1_alt — 0.3 Mb, 5 hits in 0.06s
[offtarget]   chr10_KI270825v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr11_KI270832v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr11_KI270830v1_alt — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr11_KI270831v1_alt — 0.3 Mb, 1 hits in 0.05s
[offtarget]   chr11_KI270829v1_alt — 0.2 Mb, 5 hits in 0.03s
[offtarget]   chr11_GL383547v1_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr11_JH159136v1_alt — 0.2 Mb, 2 hits in 0.04s
[offtarget]   chr11_JH159137v1_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr11_KI270827v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr11_KI270826v1_alt — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr12_GL877875v1_alt — 0.2 Mb, 2 hits in 0.02s
[offtarget]   chr12_GL877876v1_alt — 0.4 Mb, 2 hits in 0.06s
[offtarget]   chr12_KI270837v1_alt — 0.0 Mb, 0 hits in 0.01s
[offtarget]   chr12_GL383549v1_alt — 0.1 Mb, 0 hits in 0.03s
[offtarget]   chr12_KI270835v1_alt — 0.2 Mb, 2 hits in 0.04s
[offtarget]   chr12_GL383550v2_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr12_GL383552v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr12_GL383553v2_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr12_KI270834v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr12_GL383551v1_alt — 0.2 Mb, 3 hits in 0.03s
[offtarget]   chr12_KI270833v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr12_KI270836v1_alt — 0.1 Mb, 0 hits in 0.00s
[offtarget]   chr13_KI270840v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr13_KI270839v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr13_KI270843v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr13_KI270841v1_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr13_KI270838v1_alt — 0.3 Mb, 2 hits in 0.04s
[offtarget]   chr13_KI270842v1_alt — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chr14_KI270844v1_alt — 0.3 Mb, 3 hits in 0.04s
[offtarget]   chr14_KI270847v1_alt — 1.4 Mb, 22 hits in 0.18s
[offtarget]   chr14_KI270845v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr14_KI270846v1_alt — 1.3 Mb, 14 hits in 0.18s
[offtarget]   chr15_KI270852v1_alt — 0.5 Mb, 3 hits in 0.05s
[offtarget]   chr15_KI270851v1_alt — 0.3 Mb, 4 hits in 0.04s
[offtarget]   chr15_KI270848v1_alt — 0.3 Mb, 3 hits in 0.04s
[offtarget]   chr15_GL383554v1_alt — 0.3 Mb, 2 hits in 0.05s
[offtarget]   chr15_KI270849v1_alt — 0.2 Mb, 2 hits in 0.04s
[offtarget]   chr15_GL383555v2_alt — 0.4 Mb, 5 hits in 0.04s
[offtarget]   chr15_KI270850v1_alt — 0.4 Mb, 3 hits in 0.07s
[offtarget]   chr16_KI270854v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr16_KI270856v1_alt — 0.1 Mb, 0 hits in 0.00s
[offtarget]   chr16_KI270855v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr16_KI270853v1_alt — 2.5 Mb, 28 hits in 0.28s
[offtarget]   chr16_GL383556v1_alt — 0.2 Mb, 1 hits in 0.04s
[offtarget]   chr16_GL383557v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr17_GL383563v3_alt — 0.4 Mb, 1 hits in 0.03s
[offtarget]   chr17_KI270862v1_alt — 0.4 Mb, 1 hits in 0.04s
[offtarget]   chr17_KI270861v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr17_KI270857v1_alt — 2.7 Mb, 13 hits in 0.34s
[offtarget]   chr17_JH159146v1_alt — 0.3 Mb, 4 hits in 0.03s
[offtarget]   chr17_JH159147v1_alt — 0.1 Mb, 3 hits in 0.02s
[offtarget]   chr17_GL383564v2_alt — 0.1 Mb, 2 hits in 0.02s
[offtarget]   chr17_GL000258v2_alt — 1.7 Mb, 14 hits in 0.22s
[offtarget]   chr17_GL383565v1_alt — 0.2 Mb, 0 hits in 0.04s
[offtarget]   chr17_KI270858v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr17_KI270859v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr17_GL383566v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr17_KI270860v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr18_KI270864v1_alt — 0.1 Mb, 3 hits in 0.01s
[offtarget]   chr18_GL383567v1_alt — 0.3 Mb, 8 hits in 0.05s
[offtarget]   chr18_GL383570v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr18_GL383571v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr18_GL383568v1_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr18_GL383569v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr18_GL383572v1_alt — 0.2 Mb, 3 hits in 0.01s
[offtarget]   chr18_KI270863v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr19_KI270868v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270865v1_alt — 0.1 Mb, 0 hits in 0.00s
[offtarget]   chr19_GL383573v1_alt — 0.4 Mb, 3 hits in 0.05s
[offtarget]   chr19_GL383575v2_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr19_GL383576v1_alt — 0.2 Mb, 4 hits in 0.02s
[offtarget]   chr19_GL383574v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr19_KI270866v1_alt — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chr19_KI270867v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr19_GL949746v1_alt — 0.9 Mb, 5 hits in 0.09s
[offtarget]   chr20_GL383577v2_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr20_KI270869v1_alt — 0.1 Mb, 0 hits in 0.03s
[offtarget]   chr20_KI270871v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr20_KI270870v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr21_GL383578v2_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr21_KI270874v1_alt — 0.2 Mb, 5 hits in 0.03s
[offtarget]   chr21_KI270873v1_alt — 0.1 Mb, 4 hits in 0.03s
[offtarget]   chr21_GL383579v2_alt — 0.2 Mb, 4 hits in 0.03s
[offtarget]   chr21_GL383580v2_alt — 0.1 Mb, 2 hits in 0.01s
[offtarget]   chr21_GL383581v2_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr21_KI270872v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr22_KI270875v1_alt — 0.2 Mb, 1 hits in 0.04s
[offtarget]   chr22_KI270878v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr22_KI270879v1_alt — 0.3 Mb, 0 hits in 0.03s
[offtarget]   chr22_KI270876v1_alt — 0.3 Mb, 0 hits in 0.07s
[offtarget]   chr22_KI270877v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr22_GL383583v2_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr22_GL383582v2_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chrX_KI270880v1_alt — 0.3 Mb, 2 hits in 0.02s
[offtarget]   chrX_KI270881v1_alt — 0.1 Mb, 0 hits in 0.03s
[offtarget]   chr19_KI270882v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr19_KI270883v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270884v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270885v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270886v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270887v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270888v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270889v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270890v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr19_KI270891v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr1_KI270892v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr2_KI270894v1_alt — 0.2 Mb, 3 hits in 0.02s
[offtarget]   chr2_KI270893v1_alt — 0.2 Mb, 1 hits in 0.02s
[offtarget]   chr3_KI270895v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr4_KI270896v1_alt — 0.4 Mb, 2 hits in 0.04s
[offtarget]   chr5_KI270897v1_alt — 1.1 Mb, 13 hits in 0.14s
[offtarget]   chr5_KI270898v1_alt — 0.1 Mb, 1 hits in 0.02s
[offtarget]   chr6_GL000251v2_alt — 4.6 Mb, 44 hits in 0.32s
[offtarget]   chr7_KI270899v1_alt — 0.2 Mb, 3 hits in 0.03s
[offtarget]   chr8_KI270901v1_alt — 0.1 Mb, 1 hits in 0.01s
[offtarget]   chr8_KI270900v1_alt — 0.3 Mb, 2 hits in 0.03s
[offtarget]   chr11_KI270902v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr11_KI270903v1_alt — 0.2 Mb, 2 hits in 0.02s
[offtarget]   chr12_KI270904v1_alt — 0.5 Mb, 4 hits in 0.08s
[offtarget]   chr15_KI270906v1_alt — 0.2 Mb, 3 hits in 0.03s
[offtarget]   chr15_KI270905v1_alt — 4.9 Mb, 34 hits in 0.43s
[offtarget]   chr17_KI270907v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr17_KI270910v1_alt — 0.1 Mb, 0 hits in 0.02s
[offtarget]   chr17_KI270909v1_alt — 0.3 Mb, 3 hits in 0.03s
[offtarget]   chr17_JH159148v1_alt — 0.1 Mb, 4 hits in 0.02s
[offtarget]   chr17_KI270908v1_alt — 1.4 Mb, 9 hits in 0.12s
[offtarget]   chr18_KI270912v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr18_KI270911v1_alt — 0.2 Mb, 3 hits in 0.01s
[offtarget]   chr19_GL949747v2_alt — 0.7 Mb, 4 hits in 0.07s
[offtarget]   chr22_KB663609v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chrX_KI270913v1_alt — 0.3 Mb, 1 hits in 0.02s
[offtarget]   chr19_KI270914v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270915v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270916v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270917v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270918v1_alt — 0.1 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270919v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270920v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270921v1_alt — 0.3 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270922v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr19_KI270923v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr3_KI270924v1_alt — 0.2 Mb, 0 hits in 0.03s
[offtarget]   chr4_KI270925v1_alt — 0.5 Mb, 3 hits in 0.04s
[offtarget]   chr6_GL000252v2_alt — 4.4 Mb, 33 hits in 0.39s
[offtarget]   chr8_KI270926v1_alt — 0.2 Mb, 1 hits in 0.03s
[offtarget]   chr11_KI270927v1_alt — 0.2 Mb, 2 hits in 0.01s
[offtarget]   chr19_GL949748v2_alt — 1.0 Mb, 1 hits in 0.04s
[offtarget]   chr22_KI270928v1_alt — 0.2 Mb, 1 hits in 0.01s
[offtarget]   chr19_KI270929v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270930v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270931v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_KI270932v1_alt — 0.2 Mb, 0 hits in 0.02s
[offtarget]   chr19_KI270933v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr19_GL000209v2_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr3_KI270934v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr6_GL000253v2_alt — 4.5 Mb, 37 hits in 0.29s
[offtarget]   chr19_GL949749v2_alt — 1.0 Mb, 1 hits in 0.04s
[offtarget]   chr3_KI270935v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr6_GL000254v2_alt — 4.6 Mb, 31 hits in 0.26s
[offtarget]   chr19_GL949750v2_alt — 1.0 Mb, 1 hits in 0.10s
[offtarget]   chr3_KI270936v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr6_GL000255v2_alt — 4.4 Mb, 38 hits in 0.32s
[offtarget]   chr19_GL949751v2_alt — 1.0 Mb, 1 hits in 0.04s
[offtarget]   chr3_KI270937v1_alt — 0.2 Mb, 0 hits in 0.01s
[offtarget]   chr6_GL000256v2_alt — 4.7 Mb, 38 hits in 0.32s
[offtarget]   chr19_GL949752v1_alt — 0.9 Mb, 4 hits in 0.09s
[offtarget]   chr6_KI270758v1_alt — 0.1 Mb, 3 hits in 0.01s
[offtarget]   chr19_GL949753v2_alt — 0.8 Mb, 3 hits in 0.07s
[offtarget]   chr19_KI270938v1_alt — 1.0 Mb, 6 hits in 0.09s
[offtarget]   chrM — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270302v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270304v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270303v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270305v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270322v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270320v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270310v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270316v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270315v1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   chrUn_KI270312v1 — 0.0 Mb, 0 hits in 0.00s
